assigned_to,nr,extractors_first_name,extractors_last_name,preprint_id,preprint_doi,preprint_title,submitting_author,submitting_author_country,submitting_author_first_publication_year,taxa_being_studied,data_link_preprint,code_link_preprint,number_of_citations_preprint,pci_recommendation_preprint,publication_doi,publication_journal,publication_date,publication_title_changed,number_of_citations_article,current_version,data_link_article,code_link_article,publisher_doi,preprint_published_date,total_authors,time_between_preprint_and_pub_days,postprint,plants,algi,fungi,microorganisms,invertebrates,vertebrates,type_of_preprint,data_link_preprint_cleaned,code_link_preprint_cleaned,data_link_article_cleaned,code_link_article_cleaned,check_completed,check_comment
marija purgar,255,jordann,crawford-ash,5868,https://doi.org/10.32942/x2ww3s,"iucn red list of ecosystems, mangroves of the andaman",donald j macintosh,thailand,1983,plants,none,none,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,report,no,no,not applicable,not applicable,yes,
marija purgar,256,jordann,crawford-ash,5889,https://doi.org/10.32942/x2s30s,indirect genetic effects should make group size highly evolvable,david n fisher,united kingdom,2013,"microorganisms, invertebrates, vertebrates, genetics",NA,NA,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,1,1,1,research article,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,257,jordann,crawford-ash,5891,https://doi.org/10.32942/x2nc8b,partitioning the phenotypic variance of reaction norms,pierre de villemereuil,france,2011,"vertebrates, genetics",none,https://github.com/devillemereuil/codepartreacnorm,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,research article,yes,yes,not applicable,not applicable,yes,authors used simulated data; the code for data simulation and analyses are available as a part of open code
marija purgar,258,jordann,crawford-ash,5874,https://doi.org/10.32942/x2hk51,growth and opportunities for drone surveillance in pinniped research,gregory d larsen,united states of america,2013,vertebrates,NA,NA,0,no,https://doi.org/10.1111/mam.12325,mammal review,19/9/2023,no,2,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,opinion,not applicable,not applicable,not applicable,not applicable,yes,reference to open dataset of drone imagery can be found in the text
marija purgar,259,jordann,crawford-ash,5896,https://doi.org/10.32942/x2cw2r,diversity and function of fluorescent molecules in marine organisms,lars henrik poding,germany,2023,"algi, fungi, microorganisms",none,none,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,1,1,1,0,1,reviews and meta-analyses,no,no,not applicable,not applicable,yes,
marija purgar,260,jordann,crawford-ash,5898,https://doi.org/10.32942/x2831h,re-defining common mycorrhizal and fungal networks,matthias c rillig,germany,1995,fungi,NA,NA,0,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,1,0,0,0,research article,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,261,jordann,crawford-ash,5904,https://doi.org/10.32942/x24c79,taming the terminological tempest in invasion science,ismael soto almena,czechia,2022,"microorganisms, invertebrates, vertebrates",https://github.com/ismasa/invasion-science-terminology,https://github.com/ismasa/invasion-science-terminology,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,1,1,1,reviews and meta-analyses,yes,yes,not applicable,not applicable,yes,
marija purgar,262,antica,culina,4533,https://doi.org/10.32942/osf.io/rc5se,behaviour of white fulani calves grazing panicum/stylo pasture in southwest nigeria,jimoh saheed olaide,nigeria,2014,"plants, vertebrates",none,none,0,no,https://doi.org/10.1016/j.applanim.2017.03.007,applied animal behaviour science,8/1/2017,no,7,1,none,none,https://doi.org/10.1016/j.applanim.2017.03.007,2/1/2019,7,-724,postprint,1,0,0,0,0,1,research article,no,no,no,no,yes,
marija purgar,263,antica,culina,4531,https://doi.org/10.32942/osf.io/jq9n6,"counter culture: causes, extent and solutions of systematic bias in the analysis of behavioural counts",joel l pick,australia,2015,vertebrates,https://doi.org/10.5281/zenodo.7439115,https://doi.org/10.5281/zenodo.7439115,0,no,https://doi.org/10.7717/peerj.15059,peerj zoological science,4/4/2023,no,7,2,https://doi.org/10.5281/zenodo.7439115,https://doi.org/10.5281/zenodo.7439115,https://doi.org/10.7717/peerj.15059,6/1/2019,5,1549,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
marija purgar,264,antica,culina,4463,https://doi.org/10.32942/osf.io/tz2v8,individual differences in behaviour explain variation in survival: a meta-analysis,maria moiron,france,2015,"invertebrates, vertebrates",none,none,0,no,https://doi.org/10.1111/ele.13438,ecology letters,2/1/2020,no,206,1,https://doi.org/10.5061/dryad.cvdncjt0c,none,https://doi.org/10.1111/ele.13438,1/8/2019,3,66,preprint,0,0,0,0,1,1,reviews and meta-analyses,no,no,yes,no,yes,
marija purgar,265,antica,culina,4445,https://doi.org/10.32942/osf.io/jzam3,endocrinology of thermoregulation in birds in a changing climate,suvi ruuskanen,finland,2009,vertebrates,NA,NA,0,no,https://doi.org/10.1016/j.mce.2020.111088,molecular and cellular endocrinology,1/1/2021,no,58,2,NA,NA,https://doi.org/10.1016/j.mce.2020.111088,8/9/2019,3,481,preprint,0,0,0,0,0,1,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,266,antica,culina,4444,https://doi.org/10.32942/osf.io/dsqja,structure of past and present food webs from a semiarid wetland subjected to species invasion and environmental degradation,raul ochoa-hueso,spain,2008,"plants, algi, invertebrates, vertebrates",none,none,0,no,NA,NA,NA,NA,NA,1,null,NA,NA,9/9/2019,3,NA,preprint,1,1,0,0,1,1,research article,no,no,not applicable,not applicable,yes,
marija purgar,267,antica,culina,4285,https://doi.org/10.32942/osf.io/tzbn9,cultural inheritance is driving a major transition in human evolution,timothy waring,united states of america,2005,vertebrates,NA,NA,2,no,NA,NA,NA,NA,NA,2,null,NA,NA,23/8/2020,2,NA,preprint,0,0,0,0,0,1,other,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,268,antica,culina,4276,https://doi.org/10.32942/osf.io/n4d5j,bertero’s ghost revisited: new typifications of talinum linaria colla and calandrinia gaudichaudii barnéoud (= calandrinia pilosiuscula dc; montiaceae),mark alan hershkovitz,chile,1989,plants,NA,NA,4,no,NA,NA,NA,NA,NA,5,null,NA,NA,8/9/2020,1,NA,preprint,1,0,0,0,0,0,other,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,269,antica,culina,4277,https://doi.org/10.32942/osf.io/63adu,recent advances of quantitative modeling to support invasive species eradication on islands,christopher baker,australia,2013,work is on eradication - so applicable to different invasive species,NA,NA,0,no,https://doi.org/10.1111/csp2.246,conservation science and practice,18/9/2020,no,35,3,NA,NA,https://doi.org/10.1111/csp2.246,8/9/2020,2,10,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,270,antica,culina,4272,https://doi.org/10.32942/osf.io/afrpk,shifting to broad patterns of interests in conservation culturomics with bayesian dynamic factor analysis,jacopo cerri,slovenia,2015,alien species (but not specified which ones),https://doi.org/10.32942/osf.io/afrpk,https://doi.org/10.32942/osf.io/afrpk,1,no,NA,NA,NA,NA,NA,2,null,NA,NA,16/9/2020,6,NA,preprint,0,0,0,0,0,0,research article,yes,yes,not applicable,not applicable,yes,
marija purgar,271,antica,culina,4242,https://doi.org/10.32942/osf.io/7gd6a,reducing land use-induced spillover risk by fostering landscape immunity: policy priorities for conservation practitioners,jamie reaser,united states of america,2020,"no specific taxa, on zoonotic spillover",NA,NA,6,no,NA,NA,NA,NA,NA,1,null,NA,NA,15/10/2020,9,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
marija purgar,272,elvira,d'bastiani,4239,https://doi.org/10.32942/osf.io/nmyxt,"environmental conditions promote local segregation, but functional distinctiveness allow aggregation of catfishes in the amazonian estuary",bruno eleres soares,brazil,2011,vertebrates,https://doi.org/10.5281/zenodo.4118631,https://doi.org/10.5281/zenodo.4118631,0,no,https://doi.org/10.1016/j.ecss.2021.107256,"estuarine, coastal and shelf science",5/4/2021,no,2,2,https://doi.org/10.5281/zenodo.4118631,https://doi.org/10.5281/zenodo.4118631,https://doi.org/10.1016/j.ecss.2021.107256,22/10/2020,5,165,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
daniel noble,273,elvira,d'bastiani,4235,https://doi.org/10.32942/osf.io/8yv74,workflow for constructing social networks from automated telemetry systems,daizaburo shizuka,united states of america,2005,vertebrates,https://osf.io/gwb6d/,https://osf.io/gwb6d/,3,no,https://doi.org/10.1111/2041-210X.13737,methods in ecology and evolution,14/10/2021,yes,11,2,NA,NA,NA,2/11/2020,4,NA,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,title changed quite a bit and so publication missed
daniel noble,274,elvira,d'bastiani,4236,https://doi.org/10.32942/osf.io/q9v85,svd entropy reveals the high complexity of ecological networks,tanya strydom,canada,2020,"plants, microorganisms, invertebrates, vertebrates",https://www.web-of-life.es/,none,0,no,https://doi.org/10.3389/fevo.2021.623141,frontiers in ecology and evolution,10/6/2021,no,19,2,http://www.web-of-life.es/,none,https://doi.org/10.3389/fevo.2021.623141,2/11/2020,3,220,preprint,1,0,0,1,1,1,research article,no,no,yes,no,yes,
daniel noble,275,elvira,d'bastiani,4205,https://doi.org/10.32942/osf.io/zsnj4,beta and phylogenetic diversities tell complementary stories about ecological networks biogeography,gracielle higino,brazil,2021,"invertebrates, vertebrates",https://datadryad.org/stash/dataset/doi:10.5061/dryad.jf3tj,https://datadryad.org/stash/dataset/doi:10.5061/dryad.jf3tj,0,no,https://doi.org/10.1017/s0031182021000391,parasitology,8/3/2021,no,2,1,http://dx.doi.org/10.5061/dryad.jf3tj and http://mangal.io,http://dx.doi.org/10.5061/dryad.jf3tj,https://doi.org/10.1017/S0031182021000391,12/12/2020,2,86,preprint,0,0,0,0,1,1,research article,yes,yes,yes,yes,yes,
daniel noble,276,elvira,d'bastiani,4146,https://doi.org/10.32942/osf.io/eu7k3,a roadmap toward predicting species interaction networks (across space and time),tanya strydom,canada,2020,"invertebrates, vertebrates",none,https://osf.io/6jp4b/,0,no,https://doi.org/10.1098/rstb.2021.0063,philosophical transactions of the royal society b: biological sciences,20/09/2021,no,34,2,none,https://osf.io/6jp4b/,https://doi.org/10.1098/rstb.2021.0063,24/2/2021,10,155,preprint,0,0,0,0,1,1,reviews and meta-analyses,yes,yes,yes,yes,yes,code / data links embedded inside text
daniel noble,277,elvira,d'bastiani,4088,https://doi.org/10.32942/osf.io/zk2dq,primate malarias as a model for cross-species parasite transmission,amy goldberg,united states of america,2014,"invertebrates, vertebrates, protozoan",https://osf.io/c7n6u/,none,0,no,https://doi.org/10.7554/elife.69628,elife,28/01/2022,no,5,2,none,none,NA,21/4/2021,3,262,preprint,0,0,0,0,1,1,reviews and meta-analyses,yes,no,yes,no,yes,data for pub in supplement
daniel noble,278,elvira,d'bastiani,4075,https://doi.org/10.32942/osf.io/zf2ug,implementing network approaches to understand the socioecology of human-wildlife interactions,krishna balasubramaniam,united states of america,2011,vertebrates,none,none,1,no,https://doi.org/10.1111/1365-2656.13584,journal of animal ecology,28/08/2021,yes,5,3,NA,NA,NA,5/5/2021,10,NA,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,
daniel noble,279,elvira,d'bastiani,4047,https://doi.org/10.32942/osf.io/e7ad2,analysing the distance decay of community similarity in river networks using bayesian methods,filipe s. dias,portugal,2013,plants,none,none,0,no,https://doi.org/10.1038/s41598-021-01149-x,scientific reports,4/11/2021,yes,4,6,none,https://static-content.springer.com/esm/art%3a10.1038%2fs41598-021-01149-x/mediaobjects/41598_2021_1149_moesm1_esm.pdf,https://doi.org/10.1038/s41598-021-01149-x,10/6/2021,4,147,preprint,1,0,0,0,0,0,research article,no,no,no,yes,yes,
daniel noble,280,elvira,d'bastiani,4043,https://doi.org/10.32942/osf.io/wqstj,developing a nature recovery network using systematic conservation planning,robert j. smith,united kingdom,2001,plants,doi:10.32942/osf.io/sxmk5,none,0,no,https://doi.org/10.1111/csp2.578,conservation science and practice,10/11/2021,no,9,5,none,none,https://doi.org/10.1111/csp2.578,15/6/2021,8,148,preprint,1,0,0,0,0,0,research article,no,no,no,no,yes,weird one as the recent version has title changed but ver 1 has same title as publication
daniel noble,281,elvira,d'bastiani,4011,https://doi.org/10.32942/osf.io/gxhu2,dissimilarity of species interaction networks: quantifying the effect of turnover and rewiring,timothée poisot,canada,2009,none,none,https://doi.org/10.17605/osf.io/y8pjd,0,yes,https://doi.org/10.24072/pcjournal.105,peer community journal,13/6/2022,no,6,4,NA,ttps://doi.org/10.17605/osf.io/y8pjd,https://doi.org/10.24072/pcjournal.105,30/7/2021,1,318,preprint,0,0,0,0,0,0,research article,yes,yes,yes,yes,yes,
daniel noble,282,elvira,d'bastiani,3999,https://doi.org/10.32942/osf.io/y7sdz,food web reconstruction through phylogenetic transfer of low-rank network representation,tanya strydom,canada,2020,vertebrates,https://osf.io/2zwqm/,https://osf.io/2zwqm/,0,no,https://doi.org/10.1111/2041-210x.13835,methods in ecology and evolution,3/3/2022,no,13,4,https://osf.io/2zwqm/,https://osf.io/2zwqm/,https://doi.org/10.1111/2041-210X.13835,12/8/2021,10,82,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
daniel noble,283,elvira,d'bastiani,3997,https://doi.org/10.32942/osf.io/3h2rd,ecosystem size and complexity are extrinsic drivers of food chain length in branching networks,justin pomeranz,united states of america,2016,none,NA,https://github.com/jpomz/priv-igp-sens,0,no,https://doi.org/10.1002/ecs2.4648,ecosphere,24/8/2023,yes,0,1,NA,https://zenodo.org/record/8133109   https://zenodo.org/record/8133039,NA,15/8/2021,3,739,preprint,0,0,0,0,0,0,research article,not applicable,yes,not applicable,yes,yes,theoretical model so no data
daniel noble,284,elvira,d'bastiani,3970,https://doi.org/10.32942/osf.io/5g9kq,network-based analysis reveals differences in plant assembly between the native and the invaded ranges.,laura del rio-hortega,spain,2022,plants,none,none,0,no,https://doi.org/10.3897/neobiota.72.72066,neobiota,29/3/2022,no,0,1,https://doi.org/10.3897/neobiota.72.72066.suppl1,none,https://doi.org/10.3897/neobiota.72.72066,10/9/2021,5,200,preprint,1,0,0,0,0,0,research article,no,no,yes,no,yes,
daniel noble,285,elvira,d'bastiani,3903,https://doi.org/10.32942/osf.io/xzmp8,predicting the tripartite network of mosquito-borne disease,tad dallas,united states of america,2009,"microorganisms, invertebrates, vertebrates",https://figshare.com/articles/dataset/code_and_data_from_dallas_et_al_predicting_the_tripartite_network_of_mosquito-borne_disease_/17033309/1,https://figshare.com/articles/dataset/code_and_data_from_dallas_et_al_predicting_the_tripartite_network_of_mosquito-borne_disease_/17033309/1,2,no,NA,NA,NA,NA,NA,1,NA,NA,NA,18/11/2021,6,NA,preprint,0,0,0,1,1,1,research article,yes,yes,not applicable,not applicable,yes,
daniel noble,286,elvira,d'bastiani,3823,https://doi.org/10.32942/osf.io/vyzgr,graph embedding and transfer learning can help predict potential species interaction networks despite data limitations,tanya strydom,canada,2021,"invertebrates, vertebrates",NA,NA,0,no,NA,NA,NA,NA,NA,3,NA,NA,NA,19/2/2022,10,NA,preprint,0,0,0,0,1,1,reviews and meta-analyses,yes,no,not applicable,not applicable,yes,
daniel noble,287,elvira,d'bastiani,3816,https://doi.org/10.32942/osf.io/4tcqu,acute blood parasite infections induce moderate physiological costs in juvenile raptor hosts,tony rinaud,germany,2020,"microorganisms, vertebrates, protista",https://github.com/tonyrinaud/ms_physiology_infection,https://github.com/tonyrinaud/ms_physiology_infection,0,no,NA,NA,NA,NA,NA,5,NA,NA,NA,24/2/2022,4,NA,preprint,0,0,0,1,0,1,research article,yes,yes,not applicable,not applicable,yes,
daniel noble,288,elvira,d'bastiani,3718,https://doi.org/10.32942/osf.io/pg25v,ecological networks of an antarctic ecosystem: a full description of non-trophic interactions,tomas ignacio marina,argentina,2017,"algi, microorganisms, invertebrates, vertebrates",none,none,0,no,https://doi.org/10.1007/s00227-022-04155-3,marine biology,22/12/2022,no,0,1,https://doi.org/10.6084/m9.figshare.21369855,none,https://doi.org/10.1007/s00227-022-04155-3,29/6/2022,4,176,preprint,0,1,0,1,1,1,research article,yes,no,yes,no,yes,
daniel noble,289,elvira,d'bastiani,3716,https://doi.org/10.32942/osf.io/8mgv6,the coevolutionary mosaic of bat betacoronavirus emergence risk,norma forero,canada,2019,"microorganisms, vertebrates",none,none,3,no,NA,NA,NA,NA,NA,1,NA,NA,NA,1/7/2022,7,NA,preprint,0,0,0,1,0,1,research article,no,no,not applicable,not applicable,yes,data link provided but not accessible
daniel noble,290,elvira,d'bastiani,4836,https://doi.org/10.32942/x2rc7w,assessing species interactions using integrated predator-prey models,matthieu paquet,france,2011,theoretical,https://osf.io/xfa6e/,https://github.com/ 310 matthieupaquet/multi_species,0,yes,https://doi.org/10.24072/pcjournal.337,peer community journal,08/11/2023,no,1,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,research article,yes,yes,yes,yes,yes,"https://github.com/MatthieuPaquet/multi_species, since become published so added details"
gideon deme,291,elvira,d'bastiani,4929,https://doi.org/10.32942/x2dw22,the missing link: discerning true from false negatives when sampling species interaction networks,michael d catchen,canada,2023,"plants, microorganisms, invertebrates, vertebrates",none,none,1,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,1,0,0,1,1,1,methods papers,no,no,not applicable,not applicable,yes,
