"preprint_id","preprint_title","preprint_doi","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
4224,"Validating morphological condition indices and their relationship with reproductive success in great-tailed grackles","https://doi.org/10.32942/osf.io/857gt",NA,"Jennifer Berens","Matthew Grainger","Yes",NA,NA,NA,NA
4223,"When bigger isn’t better – implications of large high-severity wildfire patches for avian diversity and community composition","https://doi.org/10.32942/osf.io/ay94q","https://doi.org/10.1111/ddi.13281","Zachary Steel","Gavin Hossack","Yes",NA,NA,NA,NA
4221,"The photosynthetic pathways of plant species surveyed in Australia’s national terrestrial monitoring network","https://doi.org/10.32942/osf.io/xkycf","https://doi.org/10.1038/s41597-021-00877-z","Samantha Munroe","Gavin Hossack","Yes",NA,NA,NA,NA
4222,"Diversity and structure of arbuscular mycorrhizal fungal commmunities and their chemical drivers across dryland habitats in Qatar","https://doi.org/10.32942/osf.io/9h6xc",NA,"Sakeenah Adenan","Daniel Noble","Yes",NA,NA,NA,NA
4220,"Phylogenetic multilevel meta-analysis: A simulation study on the importance of modeling the phylogeny","https://doi.org/10.32942/osf.io/su4zv","https://doi.org/10.1111/2041-210X.13760","Ozan Cinar","Louis Bliard","Yes",NA,NA,NA,NA
4218,"Mobilising molluscan models and genomes in biology","https://doi.org/10.32942/osf.io/v2fjs","https://doi.org/10.1098/rstb.2020.0163","Angus Davison","Louis Bliard","Yes",NA,NA,NA,NA
4219,"Land use-induced spillover: priority actions for protected and conserved area managers","https://doi.org/10.32942/osf.io/bmfhw","https://doi.org/10.2305/IUCN.CH.2021.PARKS-27-SIJKR.en","Jamie Reaser","Louis Bliard","Yes",NA,NA,NA,NA
4214,"The Threshold of Ecosystem Services Assessment in Urban Forest for Learning Outcomes in Higher Education: Mahidol University (Kanchanaburi Campus)","https://doi.org/10.32942/osf.io/wydm8",NA,"Kacharat Phormkhunathon","Louis Bliard","Yes",NA,NA,NA,NA
4215,"Adaptive ageing theory of faster adaptation and inconsistency of the conventional selection shadow evolutionary theory of ageing.","https://doi.org/10.32942/osf.io/2wcrm",NA,"Arsen Korpetayev","Louis Bliard","Yes",NA,NA,NA,NA
4216,"Evidence for an Allee effect in a declining fur seal population","https://doi.org/10.32942/osf.io/acu5h","https://doi.org/10.1098/rspb.2020.2882","Rebecca Nagel","Louis Bliard","Yes",NA,NA,NA,NA
4217,"Ten considerations for conservation policy makers for the post-COVID-19 transition","https://doi.org/10.32942/osf.io/6wn7v","https://doi.org/10.1139/er-2021-0014","Steven J. Cooke","Louis Bliard","Yes",NA,NA,NA,NA
4212,"Qualitative and quantitative methods show stability in patterns of Cepaea nemoralis shell polymorphism in the Pyrenees over five decades","https://doi.org/10.32942/osf.io/bty8w","https://doi.org/10.1002/ece3.7443","Daniel Ramos-Gonzalez","Louis Bliard","Yes","modified submitting author",NA,NA,NA
4213,"All together now: Limitations and recommendations for the simultaneous analysis of all eukaryotic soil sequences","https://doi.org/10.32942/osf.io/ex5qu","https://doi.org/10.1111/1755-0998.13401","Stephanie Jurburg","Louis Bliard","Yes",NA,NA,NA,NA
4211,"Experimentally testing the response of feral cats and their prey to poison baiting","https://doi.org/10.32942/osf.io/nygu7","https://doi.org/10.1071/WR21008","Tim S. Doherty","Louis Bliard","Yes",NA,NA,NA,NA
4210,"Ecological Countermeasures for Pandemic Prevention: When Ecological Restoration is a Human Health Imperative","https://doi.org/10.32942/osf.io/bthsm","https://doi.org/10.1111/rec.13357","Jamie Reaser","Louis Bliard","Yes",NA,NA,NA,NA
4209,"Management effectiveness positively influences forest conservation outcomes in protected areas in Mexico","https://doi.org/10.32942/osf.io/d4mec","https://doi.org/10.1016/j.biocon.2021.109192","Kathryn Ann Powlen","Louis Bliard","Yes",NA,NA,NA,NA
4207,"Does degeneration or genetic conflict shape gene content on UV sex chromosomes?","https://doi.org/10.32942/osf.io/hs6w3","https://doi.org/10.11646/bde.43.1.11","Sarah Carey","Louis Bliard","Yes",NA,NA,NA,NA
4208,"Space-for-time inferences about range-edge dynamics of tree species can be influenced by sampling biases","https://doi.org/10.32942/osf.io/mub24","https://doi.org/10.1111/gcb.15524","Ming Ni","Louis Bliard","Yes",NA,NA,NA,NA
4204,"Concepts and applications in functional diversity","https://doi.org/10.32942/osf.io/j64nt","https://doi.org/10.1111/1365-2435.13882","Stefano Mammola","Susan Everingham","Yes",NA,NA,NA,NA
4205,"Beta and phylogenetic diversities tell complementary stories about ecological networks biogeography","https://doi.org/10.32942/osf.io/zsnj4","https://doi.org/10.1017/S0031182021000391","Gracielle Higino","Elvira D'Bastiani","Yes","Yes",NA,NA,NA
4201,"ausplotsR: An R package for rapid extraction and analysis of vegetation and soil data collected by Australia’s Terrestrial Ecosystem Research Network","https://doi.org/10.32942/osf.io/25phx","https://doi.org/10.1111/jvs.13046","Samantha Munroe","Matthew Grainger","Yes",NA,NA,NA,NA
4202,"Visual and olfactory cues of predation affect body and brain growth in the guppy","https://doi.org/10.32942/osf.io/vxrq4",NA,"David Joseph Mitchell","Louis Bliard","Yes",NA,NA,NA,NA
4203,"Large contribution of recent photosynthate to soil respiration in Dipterocarpaceae-dominated tropical forest revealed by girdling","https://doi.org/10.32942/osf.io/df6zg",NA,"Andrew Nottingham","Matthew Grainger","Yes",NA,NA,NA,NA
4206,"Ecological and environmental context shape the differential effects of a facilitator in its native and invaded ranges","https://doi.org/10.32942/osf.io/wc9rx","https://doi.org/10.1002/ecy.3478","Amelia Hesketh","Matthew Grainger","Yes",NA,NA,NA,NA
4198,"Agricultural Beneficial Management Practices: A Synthesis of Co-benefits, Tradeoffs, and Co-costs between Crop Yield and Non-provisioning Ecosystem Services","https://doi.org/10.32942/osf.io/ycwek",NA,"Andrew N. Kadykalo","Matthew Grainger","Yes",NA,NA,NA,NA
4199,"Students of color speak on racial equity in environmental sustainability","https://doi.org/10.32942/osf.io/ntezc","https://doi.org/10.1038/s41893-021-00759-7","Brittany K. Rivera","Matthew Grainger","Yes",NA,NA,NA,NA
4200,"Computer vision, machine learning, and the promise of phenomics in ecology and evolutionary biology","https://doi.org/10.32942/osf.io/98cuw","https://doi.org/10.3389/fevo.2021.642774","Moritz Lürig","Félicie Dhellemmes","Yes",NA,NA,NA,NA
4196,"COVID-19 restrictions and recreational fisheries in Ontario, Canada: preliminary insights from an online angler survey","https://doi.org/10.32942/osf.io/87qh9","https://doi.org/10.1016/j.fishres.2021.105961","Andrew Howarth","Matt Jones","Yes",NA,NA,NA,NA
4197,"Lets talk about sex: what influences researchers’ perceptions of sex differences in animal behaviour?","https://doi.org/10.32942/osf.io/5m4pj",NA,"Pietro Pollo","Matthew Grainger","Yes","A published version which is very similar but not exactly the same is available - the data appear to be the same",NA,NA,NA
4195,"Population divergence in aggregation and sheltering behaviour in surface and cave-adapted Asellus aquaticus (Crustacea: Isopoda)","https://doi.org/10.32942/osf.io/ge6wb","https://doi.org/10.1093/biolinnean/blab093","Gergely Horváth","Matt Jones","Yes",NA,NA,NA,NA
4194,"Challenges and opportunities of species distribution modelling of terrestrial arthropod predators","https://doi.org/10.32942/osf.io/xp5km","https://doi.org/10.1111/ddi.13434","Stefano Mammola","Matt Jones","Yes",NA,NA,NA,NA
4193,"Collecting eco-evolutionary data in the dark: Impediments to subterranean research and how to overcome them","https://doi.org/10.32942/osf.io/u5z3e","https://doi.org/10.1002/ece3.7556","Stefano Mammola","Matt Jones","Yes",NA,NA,NA,NA
4192,"Parallel pandemics illustrate the need for One Health solutions","https://doi.org/10.32942/osf.io/4mdak",NA,"Sue VandeWoude","Matthew Grainger","Yes",NA,NA,NA,NA
4191,"Evolutionary Insights from DNA Sequences from Chaetanthera Ruiz &amp; Pav. and Oriastrum Poepp. &amp; Endl. (Asteraceae; Mutisieae). I. Of Molecules and Systematics","https://doi.org/10.32942/osf.io/ak68m",NA,"Mark Alan Hershkovitz","Dominique Roche","Yes",NA,NA,NA,NA
4190,"Mate-guarding duration is mainly influenced by the risk of sperm competition and not by female quality in a golden orb-weaver spider","https://doi.org/10.32942/osf.io/2u8tc","https://doi.org/10.7717/peerj.12310","Lygia A. Del Matto","Dominique Roche","Yes",NA,NA,NA,NA
4189,"Re-understanding evolution: the Information Continuum Model","https://doi.org/10.32942/osf.io/t4hjk","https://doi.org/10.1016/j.biosystems.2021.104510","Rasmus Skern-Mauritzen","Dominique Roche","Yes",NA,NA,NA,NA
4187,"Early-life seasonal, weather and social effects on telomere length in a wild mammal","https://doi.org/10.32942/osf.io/es5pc","https://doi.org/10.1111/mec.16014","Sil H. J. van Lieshout","Louis Bliard","Yes",NA,NA,NA,NA
4188,"Condition-transfer maternal effects modulate sexual conflict","https://doi.org/10.32942/osf.io/nfmz8",NA,"Daniel W.A. Noble","Dominique Roche","Yes",NA,NA,NA,NA
4186,"Hardwood content impacts the parasitoid community associated with Eastern spruce budworm (Lepidoptera: Tortricidae)","https://doi.org/10.32942/osf.io/mdua8","https://doi.org/10.1111/afe.12508","Christopher J. Greyson-Gaito","Ricardo Correia","Yes",NA,NA,NA,NA
4184,"Liberating host-virus knowledge from biological dark data","https://doi.org/10.32942/osf.io/txekq","https://doi.org/10.1016/S2542-5196(21)00196-0","Nathan Upham","Ricardo Correia","Yes",NA,NA,NA,NA
4185,"Assembly processes lead to divergent soil fungal communities within and among twelve forest ecosystems along a latitudinal gradient","https://doi.org/10.32942/osf.io/j4mrk","https://doi.org/10.1111/nph.17457","Yong Zheng","Ricardo Correia","Yes",NA,NA,NA,NA
4181,"The Three Ts of Pathogen Evolution During Zoonotic Emergence","https://doi.org/10.32942/osf.io/tueyb","https://doi.org/10.1098/rspb.2021.0900","Elisa Visher","Ricardo Correia","Yes",NA,NA,NA,NA
4182,"Humans as the world’s greatest eco-evolutionary force","https://doi.org/10.32942/osf.io/3jtek","https://doi.org/10.1093/biosci/biab010","Zachary Wood","Ricardo Correia","Yes",NA,NA,NA,NA
4183,"Raczka et al. Interactions between microbial diversity and substrate chemistry determine the fate of carbon in soil.","https://doi.org/10.32942/osf.io/yxwsz","https://doi.org/10.1038/s41598-021-97942-9","Juan Piñeiro","Ricardo Correia","Yes",NA,NA,NA,NA
4180,"Complex environments alter competitive dynamics in fungi","https://doi.org/10.32942/osf.io/pf3kq",NA,"Justin Chan","Ricardo Correia","Yes",NA,NA,NA,NA
4178,"Consistent replacement of small- by large-ranged plant species across habitats","https://doi.org/10.32942/osf.io/ujky2","https://doi.org/10.1111/ele.13937","Ingmar Staude","Ricardo Correia","Yes",NA,NA,NA,NA
4179,"Multi-replicated enrichment communities as a model system in microbial ecology","https://doi.org/10.32942/osf.io/pzh82","https://doi.org/10.3389/fmicb.2021.657467","Alvaro Sanchez","Ricardo Correia","Yes",NA,NA,NA,NA
4175,"Set theory and types of groups in phylogenetics","https://doi.org/10.32942/osf.io/nmqbs",NA,"Yegor Shɨshkin-Skarð","Ricardo Correia","Yes",NA,NA,NA,NA
4176,"Evolutionary Pathways and Trajectories in Antibiotic Resistance","https://doi.org/10.32942/osf.io/2wkxh","https://doi.org/10.1128/CMR.00050-19","Fernando Baquero","Ricardo Correia","Yes",NA,NA,NA,NA
4177,"Soil fungal diversity and community assembly: Affected by island size or type?","https://doi.org/10.32942/osf.io/xk57q","https://doi.org/10.1093/femsec/fiab062","Yong Zheng","Ricardo Correia","Yes",NA,NA,NA,NA
4174,"Reptile smuggling is predicted by trends in the legal exotic pet trade","https://doi.org/10.32942/osf.io/t42fd","https://doi.org/10.1111/conl.12833","Oliver C. Stringham","Ricardo Correia","Yes",NA,NA,NA,NA
4172,"The diversity of plant sex chromosomes highlighted through advances in genome sequencing","https://doi.org/10.32942/osf.io/7yw6z","https://doi.org/10.3390/genes12030381","Sarah Carey","Daniel Noble","Yes",NA,NA,NA,NA
4173,"Systematic review protocol to guide the delineation of critical habitat in the riparian zone for listed freshwater fishes and mussels","https://doi.org/10.32942/osf.io/jh29d",NA,"Amanda Caskenette","Dominique Roche","Yes",NA,NA,NA,NA
4171,"The Ecology of Sleep in Reptiles","https://doi.org/10.32942/osf.io/nwa7y",NA,"Nitya Prakash Mohanty","Shreya Dimri","Yes","The final published article is not linked to the pre-print (Authors have changed the title)",NA,NA,NA
4170,"A 25-years population dynamics of sika deer in Kyushu Island, Japan: Estimation using vector autoregressive spatiotemporal model and evaluation of a large-scale management","https://doi.org/10.32942/osf.io/qxf4z",NA,"Kei K Suzuki","Shreya Dimri","Yes","The final published article is not linked to the pre-print (Authors have changed the title)",NA,NA,NA
4168,"Male size and reproductive performance in three species of livebearing fishes (Gambusia spp.): a systematic review and meta-analysis","https://doi.org/10.32942/osf.io/59vp4","https://doi.org/10.1111/1365-2656.13554","Bora Kim","Shreya Dimri","Yes",NA,NA,NA,NA
4169,"Corrections to Phytologia,vol. 102 (3) – Rumicastrum dielsii (Poelln.) Carolin is an “alien,” R. cylindricum (Poelln.) Carolin is Elatinaceae, R. monogynum (Poelln.) Carolin is incertae sedis, and the combination in Rumicastrum for Talinum nanum Nees was neglected","https://doi.org/10.32942/osf.io/g6s3a",NA,"Mark Alan Hershkovitz","Shreya Dimri","Yes","This is a comment on already published plant taxonomy article. It does not seem to have been published or added in any way to the original article",NA,NA,NA
4164,"Phylogenomic approaches to detecting and characterizing introgression","https://doi.org/10.32942/osf.io/uahd8","https://doi.org/10.1093/genetics/iyab173","Mark Hibbins","Shreya Dimri","Yes",NA,NA,NA,NA
4165,"Thermal flexibility and a generalist life history promote urban tolerance in butterflies","https://doi.org/10.32942/osf.io/sdkn2","https://doi.org/10.1111/gcb.15670","Corey Thomas Callaghan","Shreya Dimri","Yes",NA,NA,NA,NA
4166,"Urban tolerance of birds changes throughout the full annual cycle","https://doi.org/10.32942/osf.io/9m8wj","https://doi.org/10.1111/jbi.14093","Corey Thomas Callaghan","Shreya Dimri","Yes",NA,NA,NA,NA
4167,"When cheap talk is not that cheap – interviewing the super-rich about illegal wildlife consumption","https://doi.org/10.32942/osf.io/3e5v7","https://doi.org/10.1080/13645579.2021.1904117","Hoai Nam Dang Vu","Shreya Dimri","Yes",NA,NA,NA,NA
4161,"Oases in the Sahara Desert – Linking Biological and Cultural Diversity","https://doi.org/10.32942/osf.io/hxqw9","https://doi.org/10.1371/journal.pone.0290304","Jonathan Jeschke","Shreya Dimri","Yes",NA,NA,NA,NA
4162,"Retiring “cradles” and “museums” of biodiversity","https://doi.org/10.32942/osf.io/sxah8","https://doi.org/10.1086/717412","Thais Vasconcelos","Shreya Dimri","Yes",NA,NA,NA,NA
4163,"CEUTA snowy plover open access data - COMMENTARY","https://doi.org/10.32942/osf.io/7hqjb",NA,"Tamas Szekely","Shreya Dimri","Yes","This is a comment on already published article. It is not published anywhere",NA,NA,NA
4159,"Collection and analysis of a global marine phytoplankton primary production dataset","https://doi.org/10.32942/osf.io/hzycu","https://doi.org/10.5194/essd-13-4967-2021","Francesco Mattei","Shreya Dimri","Yes",NA,NA,NA,NA
4160,"Lessons from a century of conservation translocations","https://doi.org/10.32942/osf.io/hnzqk",NA,"Shane D Morris","Shreya Dimri","Yes","The final published article is not linked to the pre-print (Authors have changed the title)",NA,NA,NA
4158,"Ecological stoichiometry as a foundation for omics-enabled biogeochemical models of soil organic matter decomposition","https://doi.org/10.32942/osf.io/4yzk3","https://doi.org/10.1007/s10533-021-00851-2","Emily Graham","Shreya Dimri","Yes",NA,NA,NA,NA
4157,"Promoting equity in scientific recommendations for high seas governance","https://doi.org/10.32942/osf.io/jhbuz","https://doi.org/10.1016/j.oneear.2021.05.011","Melissa Chapman","Shreya Dimri","Yes",NA,NA,NA,NA
4154,"Acting in the Face of Evidentiary Ambiguity, Bias, and Absence Arising from Systematic Reviews in Applied Environmental Science","https://doi.org/10.32942/osf.io/4ertu","https://doi.org/10.1016/j.scitotenv.2021.145122","Trina Rytwinski","Shreya Dimri","Yes",NA,NA,NA,NA
4155,"Text classification to streamline online wildlife trade analyses","https://doi.org/10.32942/osf.io/593ve","https://doi.org/10.1371/journal.pone.0254007","Oliver C. Stringham","Shreya Dimri","Yes",NA,NA,NA,NA
4156,"Mixed-method analysis of college student perceptions towards R suggest lecture and self-paced tutorial introductions produce similar outcomes","https://doi.org/10.32942/osf.io/eqyr5",NA,"Gordon Custer","Shreya Dimri","Yes","The final published article is not linked to the pre-print (Authors have changed the title)",NA,NA,NA
