"","timestamp","extractors_first_name","extractors_last_name","preprint_doi","submitting_corresponding_author_first_and_second_name","submitting_corresponding_author_last_name","submitting_author_country","submitting_author_first_publication_year","taxa_being_studied","comments_on_preprint","type_of_preprint","data_link_preprint","code_link_preprint","number_of_citations_preprint","pci_recommendation_preprint","publication_doi","publication_journal","publication_date","publication_title_changed","number_of_citations_article","data_link_article","code_link_article","preprint_comments","publication_comments","preprint_id","preprint_title","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
"53",2023-10-17 22:25:46,"Dalton","Leibold","https://doi.org/10.32942/osf.io/cnf4z","Juha","Alatalo","Qatar",1995,"Plants","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1007/s00035-021-00272-9","Alpine Botany",2021-10-09,"No",5,"https://doi.org/10.1007/s00035-021-00272-9",NA,NA,"Data provided as Supplementary Files as listed under the ""Supplementary Information"" section.",4269,"Changes in plant composition and diversity in an Alpine heath and meadow after 18 years of experimental warming","https://doi.org/10.1007/s00035-021-00272-9","Juha M. Alatalo","Dalton Leibold","Yes",NA,NA,NA,NA
"54",2023-10-17 22:27:44,"April Robin","Martinig","https://doi.org/10.32942/osf.io/bptma","Brad","Oberle","United States of America (the)",2004,"Plants","No","Research Article (new empirical work)","http://ncf.sobek.ufl.edu/AA00026436/00001","http://ncf.sobek.ufl.edu/AA00026436/00001",0,"No","https://doi.org/10.1111/gcb.14873","Global Change Biology",2019-10-19,"Yes",37,"http://ncf.sobek.ufl.edu/AA00026436/00001","http://ncf.sobek.ufl.edu/AA00026436/00001",NA,"The journal doesn't include data accessibility statements, so the authors put the link in the supplement.",4477,"Accurate forest projections require long-term wood decay experiments because trait effects change.","https://doi.org/10.1111/gcb.14873","Brad Oberle","April Robin Martinig","Yes",NA,NA,NA,NA
"55",2023-10-17 22:28:27,"Bruno E.","Soares","https://doi.org/10.32942/osf.io/u6dpj","Eirik R.","Åsheim","Norway",2020,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1242/jeb.229195","Journal of Experimental Biology",2020-12-11,"No",39,"https://doi.org/10.6084/m9.figshare.12311102.v2","https://doi.org/10.6084/m9.figshare.12311102.v2",NA,NA,4354,"Rapid-warming tolerance correlates with tolerance to slow warming but not growth at non-optimal temperatures in zebrafish","https://doi.org/10.1242/jeb.229195","Eirik Ryvoll Åsheim","Bruno E. Soares","Yes",NA,NA,NA,NA
"56",2023-10-17 22:28:35,"Georg","Küstner","https://doi.org/10.32942/osf.io/uqyt8","Zegni","Triki","Sweden",2016,"Vertebrates","No","Research Article (new empirical work)","https://doi.org/10.6084/m9.figshare.14406320","https://doi.org/10.6084/m9.figshare.14406320",0,"No","https://doi.org/10.1098/rspb.2022.0844","Proceedings of the Royal Society B",2022-07-13,"No",8,"https://doi.org/10.6084/m9.figshare.14406320","https://doi.org/10.6084/m9.figshare.14406320",NA,NA,3764,"Brain morphology correlates of learning and cognitive flexibility in a fish species (Poecilia reticulata)","https://doi.org/10.1098/rspb.2022.0844","Zegni Triki","Georg Küstner","Yes",NA,NA,NA,NA
"57",2023-10-17 22:30:32,"Nicholas","Wu","https://doi.org/10.32942/osf.io/zqes4","Eduardo","Santos","Brazil",2003,"Invertebrates","No","Reviews and Meta-analyses","https://osf.io/8bdzv/","none",0,"No","https://doi.org/10.1111/brv.12303","Biological Reviews",2016-10-10,"No",NA,"NA","NA",NA,NA,4529,"Macroecology of parental care in arthropods: higher mortality risk leads to higher benefits of offspring protection in tropical climates","https://doi.org/10.1111/brv.12303","Eduardo S. A. Santos","Nicholas Wu","Yes",NA,NA,NA,NA
"58",2023-10-17 22:30:43,"Ricardo","Correia","https://doi.org/10.32942/osf.io/uz95t","Timothy","Parker","United States of America (the)",1999,"Vertebrates","No","Research Article (new empirical work)","none","none",1,"No","https://doi.org/10.1111/eth.12648","Ethology",2017-07-26,"No",5,"https://doi.org/10.17605/osf.io/nk6gx","none",NA,NA,4538,"Male territorial aggression does not drive conformity to local vocal culture in a passerine bird","https://doi.org/10.1111/eth.12648","Timothy H Parker","Ricardo Correia","Yes",NA,NA,NA,NA
"59",2023-10-17 22:31:22,"Shreya","Dimri","https://doi.org/10.32942/osf.io/nwa7y","Nitya Prakash","Mohanty","India",2013,"Vertebrates","No","Reviews and Meta-analyses","none","none",1,"No","https://doi.org/10.1111/brv.12808","Biological Reviews",2021-10-28,"Yes",11,"none","none",NA,"There is partial data available in the supplementary material of the published article as an excel file but I fill none as the response to data link because it is not mentioned/linked anywhere in the article text.",4171,"The Ecology of Sleep in Reptiles",NA,"Nitya Prakash Mohanty","Shreya Dimri","Yes","The final published article is not linked to the pre-print (Authors have changed the title)",NA,NA,NA
"60",2023-10-17 22:31:32,"Zoe","Xirocostas","https://doi.org/10.32942/osf.io/n685u","Sil H. J.","van Lieshout","United Kingdom of Great Britain and Northern Ireland (the)",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1111/mec.15212","Molecular Ecology",2019-08-25,"Yes",57,"https://doi.org/10.5061/dryad.64hm348","none",NA,NA,4541,"Early-life telomere length predicts survival to adulthood and lifespan in a wild mammal","https://doi.org/10.1111/mec.15212","Sil H. J. van Lieshout","Zoe Xirocostas","Yes",NA,NA,NA,NA
"61",2023-10-17 22:31:52,"Eli","Thoré","https://doi.org/10.32942/X2DS3D","Dominique","Roche","Switzerland",2007,"Vertebrates","No","Reviews and Meta-analyses","https://doi.org/10.5281/zenodo.7577129","https://doi.org/10.5281/zenodo.7577129",999,"No","https://doi.org/10.1242/jeb.245686","Journal of Experimental Biology",2023-07-26,"No",0,"https://doi.org/10.5281/zenodo.7577129","https://doi.org/10.5281/zenodo.7577129",NA,NA,5056,"Kinematics and behaviour in fish escape responses: guidelines for conducting, analysing, and reporting experiments","https://doi.org/10.1242/jeb.245686","Dominique Roche","Eli Thoré","Yes",NA,NA,NA,NA
"62",2023-10-17 22:32:20,"Jordann","Crawford-Ash","https://doi.org/10.32942/X2Q88X","Evrim","Fer","United States of America (the)",2017,"Vertebrates, Cells","No","Research Article (new empirical work)","NA","NA",1,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA,5831,"Origin and Evolution of Translation: A Unifying Perspective Across Time",NA,"Betul Kacar","Jordann Crawford-Ash","Yes",NA,NA,NA,NA
"63",2023-10-17 22:32:29,"Dalton","Leibold","https://doi.org/10.32942/osf.io/m34bp","Andrés","Muñoz-Sáez","Chile",2015,"Invertebrates","No","Reviews and Meta-analyses","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4270,"Püllomen: an ethnoecological perspective of the Mapuche protector spirit insect",NA,"Andrés Muñoz-Sáez","Dalton Leibold","Yes",NA,NA,NA,NA
"64",2023-10-17 22:33:09,"Melina","de Souza Leite","https://doi.org/10.32942/osf.io/6m42c","Chirstopher","Angell","United States of America (the)",2016,"Invertebrates","No","Research Article (new empirical work)","https://doi.org/10.5061/dryad.f1vhhmgv2","none",999,"No","https://doi.org/10.1086/718236","The American Naturalist",2022-01-11,"No",4,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.f1vhhmgv2","none",NA,NA,3907,"Maternal and paternal age effects on male antler flies: a field experiment","https://doi.org/10.1086/718236","Christopher Angell","Melina de Souza Leite","Yes",NA,NA,NA,NA
"65",2023-10-17 22:33:16,"Bruno E.","Soares","https://doi.org/10.32942/osf.io/ndq6r","Jeanette B.","Moss","United States of America (the)",2014,"cross-taxa; behavior","No","Reviews and Meta-analyses","NA","NA",1,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA,4355,"Climate change as a catalyst of social evolution",NA,"Jeanette Moss","Bruno E. Soares","Yes",NA,NA,NA,NA
"66",2023-10-17 22:35:43,"Jake","Martin","https://doi.org/10.32942/X2S59W","Harriet R","Goodrich","Australia",2018,"Vertebrates","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1111/faf.12770","Fish and Fisheries",2023-06-08,"No",0,"NA","NA",NA,NA,4946,"Why do some fish grow faster than others?","https://doi.org/10.1111/faf.12770","Harriet Rose Goodrich","Jake Martin","Yes",NA,NA,NA,NA
"67",2023-10-17 22:36:06,"Bruno E.","Soares","https://doi.org/10.32942/osf.io/4mvyf","Robert K.","Colwell","United States of America (the)",1968,"theory; scale-dependency","No","Comment","NA","NA",999,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4356,"Why spatial scale matters in predicting synchrony of ecological disruption",NA,"Robert K Colwell","Bruno E. Soares","Yes",NA,NA,NA,NA
"68",2023-10-17 22:36:50,"Marija","Purgar","https://doi.org/10.32942/osf.io/y8jts","Andrew","Hacket-Pain","United Kingdom of Great Britain and Northern Ireland (the)",2015,"Plants","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1098/rstb.2020.0379","Philosophical Transaction of the Royal Society B",2021-10-18,"No",38,"NA","NA",NA,NA,4127,"Climate change and plant reproduction: trends and drivers of mast seeding change","https://doi.org/10.1098/rstb.2020.0379","Andrew Hacket-Pain","Marija Purgar","Yes",NA,NA,NA,NA
"69",2023-10-17 22:37:20,"Nicholas","Wu","https://doi.org/10.32942/osf.io/msxpv","Edwin","Harris","United Kingdom of Great Britain and Northern Ireland (the)",2002,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1007/s12041-018-0922-z","Journal of Genetics",2018-05-04,"No",4,"none","none",NA,NA,4526,"Rapid isolation and characterization of microsatellites in the critically endangered Mountain Bongo (Tragelaphus eurycerus isaaci)","https://doi.org/10.1007/s12041-018-0922-z","Fraser John Combe","Nicholas Wu","Yes",NA,NA,NA,NA
"70",2023-10-17 22:39:00,"Jordann","Crawford-Ash","https://doi.org/10.32942/X2KK61","Robin James","Boyd","United Kingdom of Great Britain and Northern Ireland (the)",2018,"Plants, Invertebrates, Vertebrates","No","Research Article (new empirical work)","none","https://github.com/robboyd/biasVsResolution",0,"No",NA,NA,NA,NA,NA,"NULL",NA,NA,NA,5836,"On the trade-off between accuracy and spatial resolution when estimating species occupancy from biased samples",NA,"Rob James Boyd","Jordann Crawford-Ash","Yes",NA,NA,NA,NA
"71",2023-10-17 22:40:54,"Louis","Bliard","https://doi.org/10.32942/osf.io/8hbz3","Carmela","Musto","Italy",2016,"Vertebrates","No","Research Article (new empirical work)","https://osf.io/3guh4/","https://osf.io/3guh4/",0,"No","https://doi.org/10.1016/j.gecco.2021.e01892","Global Ecology and Conservation",2021-10-26,"Yes",19,"none","none",NA,NA,4006,"Men and wolves: are anthropogenic causes the main driver of wolf mortality in human-dominated landscapes in Italy?","https://doi.org/10.1016/j.gecco.2021.e01892","Carmela Musto","Louis Bliard","Yes",NA,NA,NA,NA
"72",2023-10-17 22:42:02,"Nicholas","Wu","https://doi.org/10.32942/osf.io/3nyhm","Keisuke","Atsumi","Japan",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4525,"Visual-based male mate preference for conspecific females in mutually ornamented fish: possible importance of species recognition hypothesis",NA,"Keisuke Atsumi","Nicholas Wu","Yes",NA,NA,NA,NA
"73",2023-10-17 22:45:36,"Eli","Thoré","https://doi.org/10.32942/X2901S","Constance","Dustin Becker","Germany",1988,"Vertebrates","No","Research Article (new empirical work)","https://osf.io/v67yk/?view_only=48a3239b67d74a1d80de4f450ec8252f","none",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5057,"High Survival and Percentages of Giraffe Calves Signal Areas in Need of Protection",NA,"Constance Dustin Becker","Eli Thoré","Yes",NA,NA,NA,NA
"74",2023-10-17 22:47:42,"Raphaël","Royauté","https://doi.org/10.32942/osf.io/t58xw","Sandeep","Venkataram","United States of America (the)",2010,"Plants, Algi, Fungi, Microorganisms, Invertebrates, Vertebrates","No","Reviews and Meta-analyses","https://doi.org/10.5281/zenodo.7052125","https://doi.org/10.5281/zenodo.7052125",999,"No","https://doi.org/10.1007/s00239-022-10083-z","Journal of Molecular Evolution",2023-01-18,"No",10,"https://doi.org/10.5281/zenodo.7052124","https://doi.org/10.5281/zenodo.7052124","No publications found for the preprint (used 999 code)",NA,3644,"Best practices in designing, sequencing and identifying random DNA barcodes","https://doi.org/10.1007/s00239-022-10083-z","Sandeep Venkataram","Raphaël Royauté","Yes",NA,NA,NA,NA
"75",2023-10-17 22:48:48,"Nicholas","Wu","https://doi.org/10.32942/osf.io/2hv47","Joel","Pick","Switzerland",2015,"Vertebrates","No","Research Article (new empirical work)","doi:10.5281/zenodo.2611152","none",0,"No","https://doi.org/10.1002/evl3.125","Evolution Letters",2019-08-01,"No",16,"https://doi.org/10.5281/zenodo.2611152","none",NA,NA,4522,"The more you get, the more you give: Positive cascading effects shape the evolutionary potential of prenatal maternal investment","https://doi.org/10.1002/evl3.125","Joel L Pick","Nicholas Wu","Yes",NA,NA,NA,NA
"76",2023-10-17 22:49:35,"Dalton","Leibold","https://doi.org/10.32942/osf.io/u3dfa","Mark Alan","Hershkovitz","Chile",0,"Plants","No","Reviews and Meta-analyses","NA","NA",1,"No","NA","Phytologia",2020-11-21,"No",5,"NA","NA","Preprint is the same as the ""Published"" version.","Published in open-access journal Phytologia 102(3) with no DOI. Link to website provided here: https://www.phytologia.org/",4268,"Rumicastrum Ulbrich (Montiaceae): a beautiful name for the Australian calandrinias",NA,"Mark Alan Hershkovitz","Dalton Leibold","Yes",NA,NA,NA,NA
"77",2023-10-17 22:49:53,"Louis","Bliard","https://doi.org/10.32942/osf.io/vxrq4","David Joseph","Mitchell","Sweden",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",3,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4202,"Visual and olfactory cues of predation affect body and brain growth in the guppy",NA,"David Joseph Mitchell","Louis Bliard","Yes",NA,NA,NA,NA
"78",2023-10-17 22:50:18,"Bruno E.","Soares","https://doi.org/10.32942/osf.io/ngw3x","Volodymyr","Tytar","Ukraine",1989,"Invertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://ojs.akademperiodyka.org.ua/index.php/Zoodiversity/article/view/67","Zoodiversity",2021-01-04,"No",9,"none","none","It does not show the publication in the metadata: https://ojs.akademperiodyka.org.ua/index.php/Zoodiversity/article/view/67.
Also, the author published two versions of the preprint, one at EcoEvo and another and BioRxiv.",NA,4353,"Associations between habitat quality and body size in the Carpathian land snail Vestia turgida: species distribution model selection and assessment of performance.",NA,"Volodymyr Tytar","Bruno E. Soares","Yes","A lot of Google Scholarinformation in russian. I've used Google Translate to retrieve the oldest publication of the author and eliminated several conference abstracts-papers. It might need to be checked again.",NA,NA,NA
"79",2023-10-17 22:51:05,"Gavin","Hossack","https://doi.org/10.32942/osf.io/qfpa9","Brian Joseph","Enquist","United States of America (the)",1993,"Plants","No","Research Article (new empirical work)","https://bien.nceas.ucsb.edu/bien/about/","none",999,"No","https://doi.org/10.1126/sciadv.aaz0414","Science Advances",2019-11-27,"No",225,"https://github.com/EnquistLab/BIEN_Rarity","https://github.com/EnquistLab/BIEN_Rarity","I didn't find any obvious links for the preprint dataset they used, but it was obvious they used the BIEN database 4.1 (https://bien.nceas.ucsb.edu/bien/about/) from the supplemental document in the preprint",NA,4459,"The commonness of rarity: Global and future distribution of rarity across land plants","https://doi.org/10.1126/sciadv.aaz0414","Brian Joseph Enquist","Gavin Hossack","Yes",NA,NA,NA,NA
"80",2023-10-17 22:51:37,"Natalie","van Dis","https://doi.org/10.32942/X25G68","KC","Shreejana","United States of America (the)",2020,"Plants","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.33687/phytopath.012.02.4647","International Journal of Phytopathology",2023-08-29,"No",0,"NA","NA",NA,NA,5732,"A Comprehensive Assessment of Verticillium Wilt of Potato: Present Status and Future Prospective",NA,"Prodipto Bishnu Angon","Natalie E. van Dis","Yes","Filled in the questions about the author for the first author instead of the submitting author! But submitting author is the same as Preprint ID 5730",NA,NA,NA
"81",2023-10-17 22:51:49,"Eli","Thoré","https://doi.org/10.32942/X2588Z","Muhammad","Mainuddin Patwary","Bangladesh",2018,"meta-analysis","No","Reviews and Meta-analyses","none","none",1,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5062,"Nature exposure and mental health during the COVID-19 pandemic:  A Navigation Guide systematic review with meta-analysis",NA,"Muhammad Mainuddin Patwary","Eli Thoré","Yes",NA,NA,NA,NA
"82",2023-10-17 22:53:59,"Knut Anders","Hovstad","https://doi.org/10.32942/X23W28","Israel Temitope","Borokini","United States of America (the)",2010,"Plants","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.3354/esr01218","Endangered Species Research",2023-02-02,"No",0,"none","none",NA,NA,4651,"Iterative species distribution modeling results in the discovery of novel populations of a rare cold desert perennial","https://doi.org/10.3354/esr01218","Israel Temitope Borokini","Knut Anders Hovstad","Yes",NA,NA,NA,NA
"83",2023-10-17 22:55:02,"Nicholas","Wu","https://doi.org/10.32942/osf.io/6kcwa","Dominique","Roche","Switzerland",2007,"Vertebrates","No","Research Article (new empirical work)","https://doi.org/10.6084/m9.figshare.6881489","https://doi.org/10.6084/m9.figshare.6881489",999,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4516,"Replication alert: behavioural lateralisation in a detour test is not repeatable in fishes",NA,"Dominique Roche","Nicholas Wu","Yes",NA,NA,NA,NA
"84",2023-10-17 22:55:07,"Raphaël","Royauté","https://doi.org/10.32942/osf.io/eq7xr","Jan","Hrcek","The Czech Republic",2008,"Conceptual paper on eco-evolutionary dynamics","No","Conceptual framework (I guess Opinion might also work)","none","none",0,"No","NA","NA",NA,NA,NA,"NULL",NA,"Unsure whether to classify as ""Conceptual framework"" or ""Opinion""",NA,3645,"Individual-based eco-evolutionary framework: towards unifying ecology and evolution",NA,"Jan Hrcek","Raphaël Royauté","Yes",NA,NA,NA,NA
"85",2023-10-17 22:57:46,"Bruno E.","Soares","https://doi.org/10.32942/osf.io/qvtwm","Carla","Lancelotti","Spain",2010,"Plants","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.1371/journal.pone.0268120","PLoS ONE",2023-02-02,"No",2,"https://doi.org/10.5281/zenodo.6501883","https://doi.org/10.5281/zenodo.6501883",NA,"The publication is not in Google Scholar list. I've collected the number of citations directly from the PlosOne website.",4352,"Small-scale farming in drylands: New models for resilient practices of millet and sorghum cultivation","https://doi.org/10.1371/journal.pone.0268120","Carla Lancelotti","Bruno E. Soares","Yes",NA,NA,NA,NA
